check_ins_id,local_time,UTCTimeOffsetEpoch,pseudo_session_trajectory_id,query_pseudo_session_trajectory_id,user_id,latitude,longitude,POI_id,POI_catid,POI_catname,last_checkin_epoch_time,trajectory_id,POI_catid_code,kg_user_id
15408.0,2012-04-22 02:19:58,1335032398,4098,4098.0,333,40.713723,-73.95761367,2610,36,Bar,1335021302,340_7,36,u_333
21499.0,2012-04-28 11:15:38,1335582938,4087,4087.0,333,40.73135644834142,-73.98867130279541,415,146,Movie Theater,1335503512,340_10,146,u_333
22175.0,2012-04-28 23:46:52,1335628012,4087,4087.0,333,40.71823728909722,-73.99373531341553,1765,263,Subway,1335582938,340_10,263,u_333
22224.0,2012-04-29 00:57:32,1335632252,4087,4087.0,333,40.721100383119634,-73.98792418909154,16,237,Music Venue,1335628012,340_10,237,u_333
31605.0,2012-05-11 11:21:30,1336706490,4088,4088.0,333,40.75703139090785,-73.98902607371383,233,146,Movie Theater,1336705324,340_14,146,u_333
31799.0,2012-05-11 15:23:48,1336721028,4088,4088.0,333,40.73151269111616,-74.003206534168,4376,215,Tea Room,1336706490,340_14,215,u_333
52104.0,2012-06-08 12:57:55,1339131475,4089,4089.0,333,40.71823728909722,-73.99373531341553,1765,263,Subway,1339125260,340_21,263,u_333
52400.0,2012-06-08 18:51:06,1339152666,4089,4089.0,333,40.73135644834142,-73.98867130279541,415,146,Movie Theater,1339131475,340_21,146,u_333
52669.0,2012-06-09 00:17:04,1339172224,4089,4089.0,333,40.76297490010358,-73.98186922073364,2024,263,Subway,1339152666,340_21,263,u_333
52778.0,2012-06-09 04:05:52,1339185952,4089,4089.0,333,40.73299870199674,-73.98549556732178,3895,92,Breakfast Spot,1339172224,340_21,92,u_333
53245.0,2012-06-09 17:50:53,1339235453,4089,4089.0,333,40.69433808355395,-73.91874074935912,2555,300,Neighborhood,1339185952,340_21,300,u_333
54887.0,2012-06-11 18:09:42,1339409382,4090,4090.0,333,40.73673498897392,-73.98976065994738,423,34,Bookstore,1339324060,340_22,34,u_333
55468.0,2012-06-12 09:44:25,1339465465,4090,4090.0,333,40.740019218226266,-73.99469608826703,1176,255,Furniture / Home Store,1339409382,340_22,255,u_333
59912.0,2012-06-30 23:39:01,1341070741,4091,4091.0,333,40.72114429824649,-73.9569568634033,2164,56,Bar,1341058833,340_23,56,u_333
59938.0,2012-07-01 01:04:20,1341075860,4091,4091.0,333,40.71275398624102,-73.96637304015731,1438,36,Bar,1341070741,340_23,36,u_333
72796.0,2012-08-10 19:02:16,1344596536,4092,4092.0,333,40.756457364677075,-73.84606361389159,698,156,Stadium,1344576198,340_33,156,u_333
72999.0,2012-08-11 05:57:07,1344635827,4092,4092.0,333,40.750794799423865,-73.99357639021292,356,69,Train Station,1344596536,340_33,69,u_333
75507.0,2012-08-20 08:25:57,1345422357,4093,4093.0,333,40.755779,-73.983663,1956,221,Coffee Shop,1345422090,340_34,221,u_333
75528.0,2012-08-20 09:20:57,1345425657,4093,4093.0,333,40.75447224802054,-73.98662143192519,3791,60,Office,1345422357,340_34,60,u_333
78451.0,2012-10-18 19:19:03,1350559143,4094,4094.0,333,40.829190000000004,-73.948376,2376,26,Italian Restaurant,1350555454,340_41,26,u_333
78640.0,2012-10-19 14:52:41,1350629561,4094,4094.0,333,40.75447224802054,-73.98662143192519,3791,60,Office,1350559143,340_41,60,u_333
81149.0,2012-10-27 23:25:28,1351351528,4095,4095.0,333,40.676252435314225,-73.98015260696411,439,36,Bar,1351271974,340_45,36,u_333
81373.0,2012-10-28 20:32:20,1351427540,4095,4095.0,333,40.78782018739577,-73.79104614257812,4971,119,Other Great Outdoors,1351351528,340_45,119,u_333
82772.0,2012-11-06 17:50:57,1352195457,4096,4096.0,333,40.734180430384,-73.98907772440026,2372,193,Mexican Restaurant,1352170453,340_48,193,u_333
83086.0,2012-11-07 13:03:29,1352264609,4096,4096.0,333,40.75447224802054,-73.98662143192519,3791,60,Office,1352195457,340_48,60,u_333
59813.0,2012-06-30 18:18:30,1341051510,4101,4101.0,334,40.73673498897392,-73.98976065994738,423,34,Bookstore,1341051243,341_2,34,u_334
59862.0,2012-06-30 19:54:41,1341057281,4101,4101.0,334,40.75736154023456,-73.89482953406639,3946,6,Home (private),1341051510,341_2,6,u_334
60255.0,2012-07-02 12:39:41,1341203981,4102,4102.0,334,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1341185507,341_3,53,u_334
60398.0,2012-07-02 16:22:32,1341217352,4102,4102.0,334,40.73528249691621,-73.99040315158284,192,120,Park,1341203981,341_3,120,u_334
60402.0,2012-07-02 16:28:26,1341217706,4102,4102.0,334,40.73317755885807,-73.99116039276123,4087,221,Coffee Shop,1341217352,341_3,221,u_334
60489.0,2012-07-02 19:00:29,1341226829,4102,4102.0,334,40.75736154023456,-73.89482953406639,3946,6,Home (private),1341217706,341_3,6,u_334
60729.0,2012-07-03 07:11:39,1341270699,4102,4102.0,334,40.750248045828585,-73.9899158477783,1298,7,Clothing Store,1341226829,341_3,7,u_334
61231.0,2012-07-03 18:19:06,1341310746,4102,4102.0,334,40.73528249691621,-73.99040315158284,192,120,Park,1341270699,341_3,120,u_334
61242.0,2012-07-03 18:25:30,1341311130,4102,4102.0,334,40.73416736029532,-73.99048715829848,405,146,Movie Theater,1341310746,341_3,146,u_334
61432.0,2012-07-03 23:19:19,1341328759,4102,4102.0,334,40.74683429891953,-73.8915538787842,1843,263,Subway,1341311130,341_3,263,u_334
61654.0,2012-07-04 12:11:30,1341375090,4102,4102.0,334,40.750248045828585,-73.9899158477783,1298,7,Clothing Store,1341328759,341_3,7,u_334
61953.0,2012-07-04 20:59:00,1341406740,4102,4102.0,334,40.71643185437982,-73.96150576233745,340,40,Bar,1341375090,341_3,40,u_334
62062.0,2012-07-05 01:44:18,1341423858,4102,4102.0,334,40.74683429891953,-73.8915538787842,1843,263,Subway,1341406740,341_3,263,u_334
62066.0,2012-07-05 01:55:25,1341424525,4102,4102.0,334,40.75736154023456,-73.89482953406639,3946,6,Home (private),1341423858,341_3,6,u_334
62243.0,2012-07-05 08:39:10,1341448750,4102,4102.0,334,40.74683429891953,-73.8915538787842,1843,263,Subway,1341424525,341_3,263,u_334
62274.0,2012-07-05 09:10:20,1341450620,4102,4102.0,334,40.750248045828585,-73.9899158477783,1298,7,Clothing Store,1341448750,341_3,7,u_334
62442.0,2012-07-05 13:21:03,1341465663,4102,4102.0,334,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1341450620,341_3,53,u_334
62598.0,2012-07-05 18:41:10,1341484870,4102,4102.0,334,40.73528249691621,-73.99040315158284,192,120,Park,1341465663,341_3,120,u_334
62601.0,2012-07-05 18:45:44,1341485144,4102,4102.0,334,40.733361748251546,-73.99101174565303,1236,34,Bookstore,1341484870,341_3,34,u_334
62617.0,2012-07-05 19:14:17,1341486857,4102,4102.0,334,40.73317755885807,-73.99116039276123,4087,221,Coffee Shop,1341485144,341_3,221,u_334
71107.0,2012-07-29 16:32:12,1343550732,4103,4103.0,334,40.744818480359285,-73.99515151977539,525,41,Food & Drink Shop,1343518085,341_6,41,u_334
71229.0,2012-07-29 23:07:53,1343574473,4103,4103.0,334,40.75736154023456,-73.89482953406639,3946,6,Home (private),1343550732,341_6,6,u_334
71328.0,2012-07-30 07:22:31,1343604151,4103,4103.0,334,40.74683429891953,-73.8915538787842,1843,263,Subway,1343574473,341_6,263,u_334
71345.0,2012-07-30 07:47:22,1343605642,4103,4103.0,334,40.750248045828585,-73.9899158477783,1298,7,Clothing Store,1343604151,341_6,7,u_334
71571.0,2012-07-30 16:46:45,1343638005,4103,4103.0,334,40.74514799387085,-73.99811064164594,172,36,Bar,1343605642,341_6,36,u_334
71601.0,2012-07-30 18:41:33,1343644893,4103,4103.0,334,40.72899240866846,-73.98877929802003,997,121,Plaza,1343638005,341_6,121,u_334
71632.0,2012-08-05 07:25:35,1344122735,4104,4104.0,334,40.750248045828585,-73.9899158477783,1298,7,Clothing Store,1344120794,341_7,7,u_334
71708.0,2012-08-05 15:50:01,1344153001,4104,4104.0,334,40.71643185437982,-73.96150576233745,340,40,Bar,1344122735,341_7,40,u_334
71727.0,2012-08-05 18:17:28,1344161848,4104,4104.0,334,40.721968098453324,-73.95756248848197,880,229,Bowling Alley,1344153001,341_7,229,u_334
71808.0,2012-08-06 00:18:26,1344183506,4104,4104.0,334,40.75736154023456,-73.89482953406639,3946,6,Home (private),1344161848,341_7,6,u_334
73026.0,2012-08-11 08:16:02,1344644162,4105,4105.0,334,40.750248045828585,-73.9899158477783,1298,7,Clothing Store,1344573837,341_8,7,u_334
73104.0,2012-08-11 12:52:58,1344660778,4105,4105.0,334,40.72899240866846,-73.98877929802003,997,121,Plaza,1344644162,341_8,121,u_334
73312.0,2012-08-11 22:34:27,1344695667,4105,4105.0,334,40.74683429891953,-73.8915538787842,1843,263,Subway,1344660778,341_8,263,u_334
73419.0,2012-08-12 07:38:16,1344728296,4105,4105.0,334,40.74683429891953,-73.8915538787842,1843,263,Subway,1344695667,341_8,263,u_334
73424.0,2012-08-12 08:11:41,1344730301,4105,4105.0,334,40.750248045828585,-73.9899158477783,1298,7,Clothing Store,1344728296,341_8,7,u_334
73474.0,2012-08-12 13:07:43,1344748063,4105,4105.0,334,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1344730301,341_8,53,u_334
73585.0,2012-08-12 19:40:37,1344771637,4105,4105.0,334,40.73673498897392,-73.98976065994738,423,34,Bookstore,1344748063,341_8,34,u_334
73622.0,2012-08-12 21:54:27,1344779667,4105,4105.0,334,40.75736154023456,-73.89482953406639,3946,6,Home (private),1344771637,341_8,6,u_334
73777.0,2012-08-13 14:05:03,1344837903,4105,4105.0,334,40.74683429891953,-73.8915538787842,1843,263,Subway,1344779667,341_8,263,u_334
73792.0,2012-08-13 14:43:04,1344840184,4105,4105.0,334,40.73528249691621,-73.99040315158284,192,120,Park,1344837903,341_8,120,u_334
73796.0,2012-08-13 14:48:46,1344840526,4105,4105.0,334,40.73354816138232,-73.99102896237186,54,260,Hobby Shop,1344840184,341_8,260,u_334
73799.0,2012-08-13 14:59:12,1344841152,4105,4105.0,334,40.72899240866846,-73.98877929802003,997,121,Plaza,1344840526,341_8,121,u_334
74063.0,2012-08-14 07:43:28,1344901408,4105,4105.0,334,40.74683429891953,-73.8915538787842,1843,263,Subway,1344841152,341_8,263,u_334
74273.0,2012-08-14 17:00:43,1344934843,4105,4105.0,334,40.73019161989554,-73.98417084713711,444,191,Mac & Cheese Joint,1344901408,341_8,191,u_334
74299.0,2012-08-14 18:16:54,1344939414,4105,4105.0,334,40.74683429891953,-73.8915538787842,1843,263,Subway,1344934843,341_8,263,u_334
74309.0,2012-08-14 18:35:37,1344940537,4105,4105.0,334,40.75736154023456,-73.89482953406639,3946,6,Home (private),1344939414,341_8,6,u_334
74982.0,2012-08-18 13:07:44,1345266464,4106,4106.0,334,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1345244924,341_9,53,u_334
75070.0,2012-08-18 17:00:24,1345280424,4106,4106.0,334,40.71643185437982,-73.96150576233745,340,40,Bar,1345266464,341_9,40,u_334
75129.0,2012-08-18 20:22:07,1345292527,4106,4106.0,334,40.717006,-73.956565,3478,132,Hot Dog Joint,1345280424,341_9,132,u_334
76868.0,2012-09-15 06:56:22,1347663382,4099,4099.0,334,40.750248045828585,-73.9899158477783,1298,7,Clothing Store,1347661854,341_13,7,u_334
77083.0,2012-09-15 15:24:40,1347693880,4099,4099.0,334,40.763555921176525,-73.97286772727965,351,247,Toy / Game Store,1347663382,341_13,247,u_334
77106.0,2012-09-15 16:13:06,1347696786,4099,4099.0,334,40.7714256153356,-73.97350072860723,279,120,Park,1347693880,341_13,120,u_334
77171.0,2012-09-15 18:14:42,1347704082,4099,4099.0,334,40.72081223018494,-73.99660135916726,4174,295,Fair,1347696786,341_13,295,u_334
77172.0,2012-09-15 18:17:25,1347704245,4099,4099.0,334,40.72156712536507,-73.99559140205382,92,201,Pizza Place,1347704082,341_13,201,u_334
77276.0,2012-09-15 23:33:08,1347723188,4099,4099.0,334,40.75736154023456,-73.89482953406639,3946,6,Home (private),1347704245,341_13,6,u_334
77626.0,2012-10-11 23:44:49,1349970289,4100,4100.0,334,40.75736154023456,-73.89482953406639,3946,6,Home (private),1349946535,341_15,6,u_334
77730.0,2012-10-12 08:06:06,1350000366,4100,4100.0,334,40.750248045828585,-73.9899158477783,1298,7,Clothing Store,1349970289,341_15,7,u_334
77954.0,2012-10-12 22:04:11,1350050651,4100,4100.0,334,40.75736154023456,-73.89482953406639,3946,6,Home (private),1350000366,341_15,6,u_334
1263.0,2012-04-06 09:31:42,1333675902,4107,4107.0,335,40.75844191525234,-73.98225397448013,1074,60,Office,1333675856,342_1,60,u_335
1264.0,2012-04-06 09:32:20,1333675940,4107,4107.0,335,40.7587486226439,-73.97859808949039,3286,121,Plaza,1333675902,342_1,121,u_335
1267.0,2012-04-06 09:38:13,1333676293,4107,4107.0,335,40.758505337427664,-73.97652626037599,931,82,Church,1333675940,342_1,82,u_335
2644.0,2012-04-09 07:24:19,1333927459,4112,4112.0,335,40.74892778289527,-73.99007056267124,1606,105,Burrito Place,1333927411,342_2,105,u_335
2690.0,2012-04-09 08:12:39,1333930359,4112,4112.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1333927459,342_2,60,u_335
3041.0,2012-04-09 13:21:15,1333948875,4112,4112.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1333930359,342_2,268,u_335
5028.0,2012-04-11 19:17:37,1334143057,4119,4119.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1334137916,342_3,60,u_335
6032.0,2012-04-12 18:14:30,1334225670,4119,4119.0,335,40.74982540095488,-73.98796319961549,731,121,Plaza,1334143057,342_3,121,u_335
6072.0,2012-04-12 18:46:06,1334227566,4119,4119.0,335,40.74831500000001,-73.986064,496,36,Bar,1334225670,342_3,36,u_335
6757.0,2012-04-13 10:02:44,1334282564,4119,4119.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1334227566,342_3,60,u_335
6760.0,2012-04-13 10:04:38,1334282678,4119,4119.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1334282564,342_3,268,u_335
6987.0,2012-04-13 15:42:19,1334302939,4119,4119.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1334282678,342_3,53,u_335
8033.0,2012-04-14 15:37:24,1334389044,4119,4119.0,335,40.74831500000001,-73.986064,496,36,Bar,1334302939,342_3,36,u_335
9810.0,2012-04-16 14:45:31,1334558731,4122,4122.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1334558586,342_4,268,u_335
9812.0,2012-04-16 14:50:22,1334559022,4122,4122.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1334558731,342_4,60,u_335
9927.0,2012-04-16 16:30:44,1334565044,4122,4122.0,335,40.74892778289527,-73.99007056267124,1606,105,Burrito Place,1334559022,342_4,105,u_335
10206.0,2012-04-17 08:08:03,1334621283,4122,4122.0,335,40.748970248504655,-73.98947371253458,954,137,Gym / Fitness Center,1334565044,342_4,137,u_335
10244.0,2012-04-17 08:27:34,1334622454,4122,4122.0,335,40.749084841416895,-73.9903115977771,1606,105,Burrito Place,1334621283,342_4,105,u_335
10295.0,2012-04-17 08:46:22,1334623582,4122,4122.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1334622454,342_4,60,u_335
10606.0,2012-04-17 13:19:02,1334639942,4122,4122.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1334623582,342_4,268,u_335
11270.0,2012-04-18 09:11:06,1334711466,4122,4122.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1334639942,342_4,60,u_335
11338.0,2012-04-18 09:50:40,1334713840,4122,4122.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1334711466,342_4,53,u_335
11622.0,2012-04-18 14:38:22,1334731102,4122,4122.0,335,40.749084841416895,-73.9903115977771,1606,105,Burrito Place,1334713840,342_4,105,u_335
12033.0,2012-04-18 21:10:56,1334754656,4122,4122.0,335,40.74866717767752,-73.98837625980376,900,120,Park,1334731102,342_4,120,u_335
16458.0,2012-04-23 08:31:05,1335141065,4126,4126.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1335069483,342_5,60,u_335
16460.0,2012-04-23 08:31:59,1335141119,4126,4126.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1335141065,342_5,53,u_335
17875.0,2012-04-24 10:25:57,1335234357,4127,4127.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1335234211,342_6,268,u_335
18124.0,2012-04-24 14:41:40,1335249700,4127,4127.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1335234357,342_6,53,u_335
18904.0,2012-04-25 12:03:19,1335326599,4127,4127.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1335249700,342_6,268,u_335
20557.0,2012-04-27 13:05:36,1335503136,4128,4128.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1335493227,342_7,53,u_335
21500.0,2012-04-28 11:15:46,1335582946,4128,4128.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1335503136,342_7,268,u_335
21507.0,2012-04-28 11:26:35,1335583595,4128,4128.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1335582946,342_7,60,u_335
22189.0,2012-04-29 00:13:26,1335629606,4128,4128.0,335,40.750794799423865,-73.99357639021292,356,69,Train Station,1335583595,342_7,69,u_335
24618.0,2012-05-04 00:03:32,1336061012,4129,4129.0,335,40.75248097148231,-73.99438619301681,509,146,Movie Theater,1336011070,342_9,146,u_335
24920.0,2012-05-04 08:38:50,1336091930,4129,4129.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1336061012,342_9,60,u_335
25290.0,2012-05-04 13:09:01,1336108141,4129,4129.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1336091930,342_9,268,u_335
37850.0,2012-05-16 16:30:49,1337157049,4108,4108.0,335,40.74889538252527,-73.98856695589002,873,264,Mall,1337077074,342_14,264,u_335
37948.0,2012-05-16 17:48:03,1337161683,4108,4108.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1337157049,342_14,53,u_335
38023.0,2012-05-16 18:43:52,1337165032,4108,4108.0,335,40.74809415449163,-73.98609638214111,674,46,Bar,1337161683,342_14,46,u_335
38485.0,2012-05-17 06:37:51,1337207871,4108,4108.0,335,40.650168897240036,-73.94957542419435,3244,300,Neighborhood,1337165032,342_14,300,u_335
38489.0,2012-05-17 06:45:13,1337208313,4108,4108.0,335,40.705953265881305,-73.99656772613525,963,220,Bridge,1337207871,342_14,220,u_335
41396.0,2012-05-21 15:37:44,1337585864,4109,4109.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1337559743,342_15,268,u_335
41482.0,2012-05-21 17:23:04,1337592184,4109,4109.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1337585864,342_15,53,u_335
42092.0,2012-05-22 09:11:11,1337649071,4109,4109.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1337592184,342_15,53,u_335
43347.0,2012-05-25 17:51:46,1337939506,4110,4110.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1337939466,342_17,268,u_335
43664.0,2012-05-25 23:55:44,1337961344,4110,4110.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1337939506,342_17,53,u_335
43852.0,2012-05-26 19:46:02,1338032762,4110,4110.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1337961344,342_17,60,u_335
43862.0,2012-05-26 19:56:46,1338033406,4110,4110.0,335,40.749084841416895,-73.9903115977771,1606,105,Burrito Place,1338032762,342_17,105,u_335
45830.0,2012-05-29 05:07:28,1338239248,4111,4111.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1338171947,342_18,53,u_335
46015.0,2012-05-29 08:34:02,1338251642,4111,4111.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1338239248,342_18,60,u_335
46296.0,2012-05-29 13:47:29,1338270449,4111,4111.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1338251642,342_18,53,u_335
50428.0,2012-06-06 17:32:03,1338975123,4113,4113.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1338974973,342_21,53,u_335
50454.0,2012-06-06 18:02:37,1338976957,4113,4113.0,335,40.749084841416895,-73.9903115977771,1606,105,Burrito Place,1338975123,342_21,105,u_335
51187.0,2012-06-07 10:53:48,1339037628,4113,4113.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1338976957,342_21,60,u_335
51386.0,2012-06-07 14:44:07,1339051447,4113,4113.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1339037628,342_21,53,u_335
51388.0,2012-06-07 14:45:38,1339051538,4113,4113.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1339051447,342_21,268,u_335
51596.0,2012-06-07 19:11:50,1339067510,4113,4113.0,335,40.749084841416895,-73.9903115977771,1606,105,Burrito Place,1339051538,342_21,105,u_335
51884.0,2012-06-08 08:47:09,1339116429,4113,4113.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1339067510,342_21,60,u_335
56333.0,2012-06-13 09:53:00,1339552380,4114,4114.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1339480231,342_24,268,u_335
56666.0,2012-06-13 18:47:15,1339584435,4114,4114.0,335,40.74895076073203,-73.98866451851944,873,264,Mall,1339552380,342_24,264,u_335
56686.0,2012-06-13 19:12:05,1339585925,4114,4114.0,335,40.74831500000001,-73.986064,496,36,Bar,1339584435,342_24,36,u_335
56884.0,2012-06-14 02:42:25,1339612945,4114,4114.0,335,40.749084841416895,-73.9903115977771,1606,105,Burrito Place,1339585925,342_24,105,u_335
59669.0,2012-06-27 10:18:27,1340763507,4115,4115.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1340698370,342_26,268,u_335
59670.0,2012-06-27 10:21:24,1340763684,4115,4115.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1340763507,342_26,60,u_335
60321.0,2012-07-02 13:56:14,1341208574,4116,4116.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1341188496,342_27,53,u_335
60865.0,2012-07-03 09:03:23,1341277403,4116,4116.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1341208574,342_27,268,u_335
61032.0,2012-07-03 13:08:16,1341292096,4116,4116.0,335,40.74863806916286,-73.9893417165806,3700,53,Food & Drink Shop,1341277403,342_27,53,u_335
61033.0,2012-07-03 13:09:04,1341292144,4116,4116.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1341292096,342_27,60,u_335
61309.0,2012-07-03 20:07:13,1341317233,4116,4116.0,335,40.74427796524832,-73.99184796528314,384,47,Bar,1341292144,342_27,47,u_335
62279.0,2012-07-05 09:12:31,1341450751,4117,4117.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1341449860,342_28,60,u_335
62419.0,2012-07-05 12:52:21,1341463941,4117,4117.0,335,40.74895076073203,-73.98866451851944,873,264,Mall,1341450751,342_28,264,u_335
62953.0,2012-07-06 08:34:39,1341534879,4117,4117.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1341463941,342_28,268,u_335
62954.0,2012-07-06 08:35:06,1341534906,4117,4117.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1341534879,342_28,60,u_335
63596.0,2012-07-07 10:27:22,1341628042,4118,4118.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1341628027,342_29,268,u_335
64158.0,2012-07-08 08:13:27,1341706407,4118,4118.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1341628042,342_29,268,u_335
64689.0,2012-07-09 07:32:29,1341790349,4118,4118.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1341706407,342_29,268,u_335
64820.0,2012-07-09 09:36:50,1341797810,4118,4118.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1341790349,342_29,60,u_335
64977.0,2012-07-09 14:18:24,1341814704,4118,4118.0,335,40.74895076073203,-73.98866451851944,873,264,Mall,1341797810,342_29,264,u_335
67057.0,2012-07-13 07:43:05,1342136585,4120,4120.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1342055280,342_31,268,u_335
67162.0,2012-07-13 09:13:40,1342142020,4120,4120.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1342136585,342_31,60,u_335
67509.0,2012-07-13 19:05:43,1342177543,4120,4120.0,335,40.749084841416895,-73.9903115977771,1606,105,Burrito Place,1342142020,342_31,105,u_335
67755.0,2012-07-14 08:49:50,1342226990,4120,4120.0,335,40.74856989102761,-73.98940484509166,2934,60,Office,1342177543,342_31,60,u_335
67758.0,2012-07-14 08:51:35,1342227095,4120,4120.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1342226990,342_31,268,u_335
67763.0,2012-07-14 08:56:43,1342227403,4120,4120.0,335,40.71421605600625,-74.00596618652344,1465,315,City,1342227095,342_31,315,u_335
71792.0,2012-08-05 22:45:48,1344177948,4121,4121.0,335,40.710398649923924,-73.98853826098953,2839,293,River,1344112910,342_35,293,u_335
71907.0,2012-08-06 09:15:00,1344215700,4121,4121.0,335,40.748582124135105,-73.9894220619547,927,268,Miscellaneous Shop,1344177948,342_35,268,u_335
3962.0,2012-04-10 17:13:55,1334049235,4135,4135.0,336,40.6759684849316,-73.77132289224137,3644,60,Office,1334021983,343_2,60,u_336
4035.0,2012-04-10 18:31:43,1334053903,4135,4135.0,336,40.661441818125866,-73.84009838104248,1308,221,Coffee Shop,1334049235,343_2,221,u_336
16761.0,2012-04-23 12:43:50,1335156230,4143,4143.0,336,40.67373751294118,-73.87086483619008,3497,22,Cosmetics Shop,1335119344,343_3,22,u_336
17410.0,2012-04-24 00:25:06,1335198306,4143,4143.0,336,40.649257213175055,-73.78267765045166,970,238,Airport,1335156230,343_3,238,u_336
17882.0,2012-04-24 10:32:24,1335234744,4143,4143.0,336,40.80023122491411,-73.82881164550781,1890,220,Bridge,1335198306,343_3,220,u_336
23145.0,2012-05-01 21:34:03,1335879243,4147,4147.0,336,40.6523954512296,-73.86983119037849,1686,253,Department Store,1335858047,343_4,253,u_336
23285.0,2012-05-02 05:12:52,1335906772,4147,4147.0,336,40.649257213175055,-73.78267765045166,970,238,Airport,1335879243,343_4,238,u_336
28336.0,2012-05-07 18:53:22,1336388002,4154,4154.0,336,40.661441818125866,-73.84009838104248,1308,221,Coffee Shop,1336374754,343_5,221,u_336
28889.0,2012-05-08 13:44:03,1336455843,4154,4154.0,336,40.83550228531863,-73.86112689971924,1818,221,Coffee Shop,1336388002,343_5,221,u_336
28986.0,2012-05-08 15:08:16,1336460896,4154,4154.0,336,40.649257213175055,-73.78267765045166,970,238,Airport,1336455843,343_5,238,u_336
29071.0,2012-05-08 16:31:47,1336465907,4154,4154.0,336,40.744850994046644,-73.9653253555298,2663,220,Bridge,1336460896,343_5,220,u_336
61434.0,2012-07-03 23:23:36,1341329016,4155,4155.0,336,40.57514126948244,-73.98150444030763,2454,132,Hot Dog Joint,1341307257,343_9,132,u_336
61658.0,2012-07-04 12:20:18,1341375618,4155,4155.0,336,40.58606020705239,-73.92983436584474,856,146,Movie Theater,1341329016,343_9,146,u_336
